number,Plant_ID,Flower_ID,Date_collected,Date_plated,Replicate,Nectar_cm,Nectar_mm,Nectar_vol,Stigma_closed,Fcfu1,Fcfu2,Fcfu3,Fcfu4,Fcfu5,Fcfu6,F_nontarget,Fcfu_avg,FCFU_total,FCFU_ul,log(FCFU+1),Bcfu1,Bcfu2,Bcfu3,Bcfu4,Bcfu5,Bcfu6,Bcfu_avg,BCFU_total,BCFUul,log(BCFU+1),,,,,,,,,,
731,BB8,731,7/8/15,7/9/15,3,0.1,1,0.121065375,Yes,3,,,,,,,3,0.363196126,27.24516284,1.450944083,2,,,,,,2,2,4496.849685,3.653004938,,,,,,,,,,
732,BB8,732,7/8/15,7/9/15,4,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
733,BB8,733,7/8/15,7/9/15,5,1.2,12,1.452784504,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
734,BB8,734,7/8/15,7/9/15,6,0.3,3,0.363196126,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
735,BB8,735,7/8/15,7/9/15,7,0.2,2,0.242130751,No,18,1,,,,,,9.5,2.300242131,86.96711239,1.944320336,2,,,,,,2,2,2266.426643,3.355533245,,,,,,,,,,
736,BB8,736,7/8/15,7/9/15,8,1.2,12,1.452784504,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
737,BB9,737,7/8/15,7/9/15,1,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,2,,,,,,2,2,4496.849685,3.653004938,,,,,,,,,,
738,BB9,738,7/8/15,7/9/15,2,0.6,6,0.726392252,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
739,BB9,739,7/8/15,7/9/15,3,0.6,6,0.726392252,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
740,BB9,740,7/8/15,7/9/15,4,0.3,3,0.363196126,Yes,7,,,,,,,7,2.542372881,64.59001374,1.816837722,8,2,,,,,5,10,7614.761476,3.881713334,,,,,,,,,,
741,BB9,741,7/8/15,7/9/15,5,0.3,3,0.363196126,No,54,,,,,,,54,19.6125908,498.2658203,2.698331835,0,,,,,,0,0,0,0,,,,,,,,,,
742,BB9,742,7/8/15,7/9/15,6,0.6,6,0.726392252,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
743,BB9,743,7/8/15,7/9/15,7,0.1,1,0.121065375,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
744,BB9,744,7/8/15,7/9/15,8,1.3,13,1.573849879,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
745,BB10,745,7/8/15,7/9/15,1,1.8,18,2.179176755,Yes,0,,,,,,,0,0,0,0,3,,,,,,3,3,425.7425743,2.630165973,,,,,,,,,,
746,BB10,746,7/8/15,7/9/15,2,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
747,BB10,747,7/8/15,7/9/15,3,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,10000,1,,,,,5000.5,10001,11333266.43,7.054355137,,,,,,,,,,
748,BB10,748,7/8/15,7/9/15,4,3.9,39,4.721549637,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
749,BB10,749,7/8/15,7/9/15,5,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,2404,,,,,,2404,2404,1830588.659,6.262591005,,,,,,,,,,
750,BB10,750,7/8/15,7/9/15,6,0.05,0.5,0.060532688,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
751,BB10,751,7/8/15,7/9/15,7,0.6,6,0.726392252,Yes,0,,,,,,,0,0,0,0,57,4,,,,,30.5,61,23774.07741,4.37612194,,,,,,,,,,
752,BB10,752,7/8/15,7/9/15,8,0.4,4,0.484261501,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
753,BB11,753,7/8/15,7/9/15,1,1,10,1.210653753,Yes,0,,,,,,,0,0,0,0,10000,,,,,,10000,10000,2410441.044,6.382096694,,,,,,,,,,
754,BB11,754,7/8/15,7/9/15,2,0.5,5,0.605326877,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
755,BB11,755,7/8/15,7/9/15,3,0.3,3,0.363196126,No,2,,,,,,,2,0.726392252,18.45428964,1.289015377,8,,,,,,8,8,6091.809181,3.784817577,,,,,,,,,,
756,BB11,756,7/8/15,7/9/15,4,2.2,22,2.663438257,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
757,BB11,757,7/8/15,7/9/15,5,2.5,25,3.026634383,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
758,BB11,758,7/8/15,7/9/15,6,0.9,9,1.089588378,No,0,,,,,,,0,0,0,0,14,2,,,,,8,16,4253.225323,3.628820488,,,,,,,,,,
759,BB11,759,7/8/15,7/9/15,7,0.5,5,0.605326877,No,0,,,,,,,0,0,0,0,31,3,,,,,17,34,15778.93789,4.19810529,,,,,,,,,,
760,BB11,760,7/8/15,7/9/15,8,3,30,3.631961259,No,0,,,,,,,0,0,0,0,1,,,,,,1,1,92.34923492,1.970110763,,,,,,,,,,
761,BB12,761,7/8/15,7/9/15,1,0.4,4,0.484261501,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
762,BB12,762,7/8/15,7/9/15,2,2,20,2.421307506,Yes,0,,,,,,,0,0,0,0,2643,,,,,,2643,2643,342329.1629,5.534445167,,,,,,,,,,
763,BB12,763,7/8/15,7/9/15,3,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,10000,10,,,,,5005,10010,11343465.35,7.054745787,,,,,,,,,,
764,BB12,764,7/8/15,7/9/15,4,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
765,BB12,765,7/8/15,7/9/15,5,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,5,1,,,,,3,6,4568.856886,3.659902599,,,,,,,,,,
766,BB12,766,7/8/15,7/9/15,6,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,18,,,,,,18,18,13706.57066,4.136960493,,,,,,,,,,
767,BB12,767,7/8/15,7/9/15,7,2.3,23,2.784503632,No,0,,,,,,,0,0,0,0,59,,,,,,59,59,6783.626189,3.831525924,,,,,,,,,,
768,BB12,768,7/8/15,7/9/15,8,0.1,1,0.121065375,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
769,SR1,769,7/9/15,7/10/15,1,4.1,41,4.963680387,Yes,0,,,,,,whole plate,0,0,0,0,10000,,,,,,10000,10000,724023.6219,5.859753335,,,,,,,,,,
770,SR1,770,7/9/15,7/10/15,2,3.3,33,3.995157385,Yes,64,,,,,,whole plate,64,255.6900726,730.1441878,2.864003032,180,19,3,2,,,51,204,17460.43695,4.24207998,,,,,,,,,,
771,SR1,771,7/9/15,7/10/15,3,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
772,SR1,772,7/9/15,7/10/15,4,0.9,9,1.089588378,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
773,SR1,773,7/9/15,7/10/15,5,2.6,26,3.147699758,Yes,294,0,,,,,,147,462.7118644,1602.229348,3.204995654,397,1,,,,,199,398,41307.34612,4.616037807,,,,,,,,,,
774,SR1,774,7/9/15,7/10/15,6,0.8,8,0.968523002,Yes,2,,,,,,1,2,1.937046005,19.18140901,1.304951484,1,,,,,,1,1,296.8046805,2.473931519,,,,,,,,,,
775,SR1,775,7/9/15,7/10/15,7,0.9,9,1.089588378,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
776,SR1,776,7/9/15,7/10/15,8,1.4,14,1.694915254,Yes,0,,,,,,1,0,0,0,0,2,,,,,,2,2,354.6354635,2.551005062,,,,,,,,,,
777,SR2,777,7/9/15,7/10/15,1,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,1,,,,,,1,1,2248.424842,3.352071487,,,,,,,,,,
778,SR2,778,7/9/15,7/10/15,2,3.5,35,4.237288136,Yes,0,,,,,,,0,0,0,0,many,1,,,,,1,1,81.72817282,1.917653432,,,,,,,,,,
779,SR2,779,7/9/15,7/10/15,3,0.01,0.1,0.012106538,Yes,1,,,,,,,1,0.012106538,9.016280203,1.000706465,0,,,,,,0,0,0,0,,,,,,,,,,
780,SR2,780,7/9/15,7/10/15,4,0.01,0.1,0.012106538,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
781,SR2,781,7/9/15,7/10/15,5,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
782,SR2,782,7/9/15,7/10/15,6,1.6,16,1.937046005,No,91,0,,,,,,45.5,88.13559322,462.8442001,2.666372131,358,,,,,,358,358,56350.36004,4.750904402,,,,,,,,,,
783,SR2,783,7/9/15,7/10/15,7,5.6,56,6.779661017,No,2,,,,,,,2,13.55932203,26.16175498,1.433957827,159,12,,,,,85.5,171,9889.063906,3.995199098,,,,,,,,,,
784,SR2,784,7/9/15,7/10/15,8,0.8,8,0.968523002,No,0,,,,,,,0,0,0,0,19,,,,,,19,19,5639.288929,3.751301352,,,,,,,,,,
785,SR3,785,7/9/15,7/10/15,1,0.01,0.1,0.012106538,Yes,1,,,,,,,1,0.012106538,9.016280203,1.000706465,1,,,,,,1,1,22322.23222,4.348757077,,,,,,,,,,
786,SR3,786,7/9/15,7/10/15,2,1,10,1.210653753,Yes,41,0,,,,,,20.5,24.81840194,199.5906318,2.302310646,28,,,,,,28,28,6749.234923,3.829318888,,,,,,,,,,
787,SR3,787,7/9/15,7/10/15,3,0.01,0.1,0.012106538,Yes,0,,,,,,,0,0,0,0,many,,,,,,#DIV/0!,0,0,0,,,,,,,,,,
788,SR3,788,7/9/15,7/10/15,4,1.4,14,1.694915254,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
789,SR3,789,7/9/15,7/10/15,5,1,10,1.210653753,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
790,SR3,790,7/9/15,7/10/15,6,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
791,SR3,791,7/9/15,7/10/15,7,1.6,16,1.937046005,Yes,12,,,,,,,12,23.24455206,122.0688,2.090147966,1,,,,,,1,1,157.4032403,2.199764061,,,,,,,,,,
792,SR3,792,7/9/15,7/10/15,8,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
793,SR4,793,7/9/15,7/10/15,1,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,2,,,,,,2,2,2266.426643,3.355533245,,,,,,,,,,
794,SR4,794,7/9/15,7/10/15,2,1.8,18,2.179176755,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
795,SR4,795,7/9/15,7/10/15,3,2.2,22,2.663438257,Yes,0,,,,,,,0,0,0,0,many,,,,,,#DIV/0!,0,0,0,,,,,,,,,,
796,SR4,796,7/9/15,7/10/15,4,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
797,SR4,797,7/9/15,7/10/15,5,0.7,7,0.847457627,Yes,1,0,,,,,,0.5,0.423728814,4.758996284,0.760346798,26,,,,,,26,26,8752.475248,3.942180508,,,,,,,,,,
798,SR4,798,7/9/15,7/10/15,6,1.3,13,1.573849879,Yes,0,,,,,,1,0,0,0,0,472,2,,,,,237,474,89857.50883,4.953559207,,,,,,,,,,
799,SR4,799,7/9/15,7/10/15,7,1.3,13,1.573849879,Yes,0,,,,,,,0,0,0,0,1,,,,,,1,1,189.5728034,2.280060923,,,,,,,,,,
800,SR4,800,7/9/15,7/10/15,8,2.9,29,3.510895884,Yes,1,,,,,,,1,3.510895884,11.11765519,1.08341859,0,,,,,,0,0,0,0,,,,,,,,,,
801,SR5,801,7/9/15,7/10/15,1,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
802,SR5,802,7/9/15,7/10/15,2,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
803,SR5,803,7/9/15,7/10/15,3,1.5,15,1.81598063,Yes,1,,,,,,,1,1.81598063,10.09968807,1.045310774,0,,,,,,0,0,0,0,,,,,,,,,,
804,SR5,804,7/9/15,7/10/15,4,0.9,9,1.089588378,No,6,,,,,,,6,6.537530266,57.98049866,1.77070844,4,,,,,,4,4,1063.306331,3.027066645,,,,,,,,,,
805,SR5,805,7/9/15,7/10/15,5,0.4,4,0.484261501,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
806,SR5,806,7/9/15,7/10/15,6,2.5,25,3.026634383,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
807,SR5,807,7/9/15,7/10/15,7,2.3,23,2.784503632,Yes,0,,,,,,,0,0,0,0,50,6,,,,,28,56,6438.696044,3.808865369,,,,,,,,,,
808,SR5,808,7/9/15,7/10/15,8,0.5,5,0.605326877,No,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
809,SR6,809,7/9/15,7/10/15,1,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
810,SR6,810,7/9/15,7/10/15,2,1,10,1.210653753,Yes,3,,,,,,,3,3.631961259,29.20838514,1.48012751,1,,,,,,1,1,241.0441044,2.383894509,,,,,,,,,,
811,SR6,811,7/9/15,7/10/15,3,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
812,SR6,812,7/9/15,7/10/15,4,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,1,,,,,,1,1,2248.424842,3.352071487,,,,,,,,,,
813,SR6,813,7/9/15,7/10/15,5,0.6,6,0.726392252,Yes,1,1,,,,,,1,0.726392252,9.445280632,1.018920113,36,,,,,,36,36,14030.60306,4.14710729,,,,,,,,,,
814,SR6,814,7/9/15,7/10/15,6,0.1,1,0.121065375,Yes,3,,,,,,,3,0.363196126,27.24516284,1.450944083,1,1,,,,,1,2,4496.849685,3.653004938,,,,,,,,,,
815,SR6,815,7/9/15,7/10/15,7,0.4,4,0.484261501,Yes,16,9,,,,,,12.5,6.053268765,116.2482095,2.069106219,1,,,,,,1,1,575.6075608,2.760880333,,,,,,,,,,
816,SR6,816,7/9/15,7/10/15,8,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,10,,,,,,10,10,7614.761476,3.881713334,,,,,,,,,,
817,SR7,817,7/9/15,7/10/15,1,0.4,4,0.484261501,Yes,7,,,,,,1,7,3.389830508,65.0989973,1.820194871,6,,,,,,6,6,3453.645365,3.538403472,,,,,,,,,,
818,SR7,818,7/9/15,7/10/15,2,0.01,0.1,0.012106538,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
819,SR7,819,7/9/15,7/10/15,3,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,2,1,,,,,1.5,3,6745.274527,3.82906401,,,,,,,,,,
820,SR7,820,7/9/15,7/10/15,4,0.01,0.1,0.012106538,Yes,1,,,,,,,1,0.012106538,9.016280203,1.000706465,0,,,,,,0,0,0,0,,,,,,,,,,
821,SR7,821,7/9/15,7/10/15,5,0.5,5,0.605326877,Yes,12,,,,,,,12,7.263922518,112.4708243,2.05488421,16,5,,,,,10.5,21,9745.814581,3.988862704,,,,,,,,,,
822,SR7,822,7/9/15,7/10/15,6,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
823,SR7,823,7/9/15,7/10/15,7,0.2,2,0.242130751,Yes,76,48,,,,,,62,15.01210654,567.5748388,2.754787637,10000,,,,,,10000,10000,11332133.21,7.054311709,,,,,,,,,,
824,SR7,824,7/9/15,7/10/15,8,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,3,1,1,,,,1.666666667,5,11242.12421,4.050887009,,,,,,,,,,
825,SR8,825,7/9/15,7/10/15,1,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,32,7,,,,,19.5,39,29697.56976,4.472735535,,,,,,,,,,
826,SR8,826,7/9/15,7/10/15,2,0.2,2,0.242130751,Yes,7,6,4,,,,,5.666666667,1.372074253,51.87511967,1.723251363,2,2,,,,,2,4,4532.853285,3.656467462,,,,,,,,,,
827,SR8,827,7/9/15,7/10/15,3,0.2,2,0.242130751,Yes,6,,,,,,,6,1.452784504,54.9265973,1.747618397,5,4,3,,,,4,12,13598.55986,4.133524853,,,,,,,,,,
828,SR8,828,7/9/15,7/10/15,4,0.7,7,0.847457627,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
829,SR8,829,7/9/15,7/10/15,5,1.1,11,1.331719128,Yes,70,,,,,,,70,93.22033898,686.6188222,2.837347756,110,20,,,,,65,130,28699.77907,4.457893686,,,,,,,,,,
830,SR8,830,7/9/15,7/10/15,6,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
831,SR8,831,7/9/15,7/10/15,7,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
832,SR8,832,7/9/15,7/10/15,8,0.9,9,1.089588378,Yes,4,,,,,,,4,4.358353511,38.65366577,1.598283342,many,,,,,,#DIV/0!,0,0,0,,,,,,,,,,
833,SR9,833,7/9/15,7/10/15,1,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,20,,,,,,20,20,44968.49685,4.652918028,,,,,,,,,,
834,SR9,834,7/9/15,7/10/15,2,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,62,,,,,,62,62,139402.3402,5.14427318,,,,,,,,,,
835,SR9,835,7/9/15,7/10/15,3,0.01,0.1,0.012106538,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
836,SR9,836,7/9/15,7/10/15,4,0.8,8,0.968523002,Yes,1,,,,,,,1,0.968523002,9.590704506,1.024924851,17,,,,,,17,17,5045.679568,3.703005731,,,,,,,,,,
837,SR9,837,7/9/15,7/10/15,5,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,1,1,,,,,1,2,1522.952295,3.182971372,,,,,,,,,,
838,SR9,838,7/9/15,7/10/15,6,1.6,16,1.937046005,Yes,0,,,,,,,0,0,0,0, (don't plate) 8,3,,,,,3,3,472.209721,2.675053658,,,,,,,,,,
839,SR9,839,7/9/15,7/10/15,7,0.8,8,0.968523002,Yes,2,,,,,,,2,1.937046005,19.18140901,1.304951484,59,2,,,,,30.5,61,18105.08551,4.257824567,,,,,,,,,,
840,SR9,840,7/9/15,7/10/15,8,0.7,7,0.847457627,Yes,0,,,,,,,0,0,0,0,66,20,4,,,,30,90,30297.0297,4.481414387,,,,,,,,,,
841,SR10,841,7/9/15,7/10/15,1,0.1,1,0.121065375,Yes,4,,,,,,,4,0.484261501,36.32688378,1.572021735,7,1,,,,,4,8,17987.39874,4.254992506,,,,,,,,,,
842,SR10,842,7/9/15,7/10/15,2,1,10,1.210653753,Yes,28,,,,,,,28,33.89830508,272.6115946,2.437134497,9,7,,,,,8,16,3856.705671,3.586329089,,,,,,,,,,
843,SR10,843,7/9/15,7/10/15,3,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
844,SR10,844,7/9/15,7/10/15,4,2.5,25,3.026634383,Yes,0,,,,,,,0,0,0,0,many,,,,,,#DIV/0!,0,0,0,,,,,,,,,,
845,SR10,845,7/9/15,7/10/15,5,0.5,5,0.605326877,Yes,3,,,,,,,3,1.81598063,28.11770608,1.464157158,140,,,,,,140,140,64972.09721,4.81273357,,,,,,,,,,
846,SR10,846,7/9/15,7/10/15,6,1.1,11,1.331719128,Yes,0,,,,,,,0,0,0,0,5,,,,,,5,5,1103.837656,3.043298468,,,,,,,,,,
847,SR10,847,7/9/15,7/10/15,7,0.9,9,1.089588378,Yes,0,,,,,,,0,0,0,0,4,,,,,,4,4,1063.306331,3.027066645,,,,,,,,,,
848,SR10,848,7/9/15,7/10/15,8,1.3,13,1.573849879,Yes,34,,,,,,,34,53.51089588,338.4449825,2.530769394,5,2,1,,,,2.666666667,8,1516.582427,3.181152289,,,,,,,,,,
849,SR11,849,7/9/15,7/10/15,1,3.3,33,3.995157385,Yes,0,,,,,,,0,0,0,0,1,,,,,,1,1,85.59037722,1.937469632,,,,,,,,,,
850,SR11,850,7/9/15,7/10/15,2,1.5,15,1.81598063,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
851,SR11,851,7/9/15,7/10/15,3,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
852,SR11,852,7/9/15,7/10/15,4,1.6,16,1.937046005,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
853,SR11,853,7/9/15,7/10/15,5,1.9,19,2.300242131,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
854,SR11,854,7/9/15,7/10/15,6,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,7,1,,,,,4,8,17987.39874,4.254992506,,,,,,,,,,
855,SR11,855,7/9/15,7/10/15,7,3.7,37,4.479418886,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
856,SR11,856,7/9/15,7/10/15,8,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
857,SR12,857,7/9/15,7/10/15,1,1.1,11,1.331719128,Yes,124,91,,,,,2,107.5,143.1598063,1054.450334,3.023437802,60,,,,,,60,60,13246.05188,4.122119237,,,,,,,,,,
858,SR12,858,7/9/15,7/10/15,2,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,2,,,,,,2,2,1522.952295,3.182971372,,,,,,,,,,
859,SR12,859,7/9/15,7/10/15,3,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
860,SR12,860,7/9/15,7/10/15,4,0.3,3,0.363196126,Yes,7,,,,,,,7,2.542372881,64.59001374,1.816837722,13,1,1,,,,5,15,11422.14221,4.057785584,,,,,,,,,,
861,SR12,861,7/9/15,7/10/15,5,0.4,4,0.484261501,Yes,2,,,,,,,2,0.968523002,18.59971351,1.292249723,9,1,,,,,5,10,5756.075608,3.760201933,,,,,,,,,,
862,SR12,862,7/9/15,7/10/15,6,0.4,4,0.484261501,Yes,14,6,,,,,,10,4.842615012,92.99856757,1.973121236,8,,,,,,8,8,4604.860486,3.663310779,,,,,,,,,,
863,SR12,863,7/9/15,7/10/15,7,1.5,15,1.81598063,Yes,0,,,,,,,0,0,0,0,250,120,,,,,185,370,61677.76778,4.790135689,,,,,,,,,,
864,SR12,864,7/9/15,7/10/15,8,2,20,2.421307506,Yes,0,,,,,,whole plate,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
865,SA1,865,7/14/15,7/15/15,1,2,20,2.421307506,Yes,15,,,,,,,15,36.31961259,156.9487163,2.198516101,13,2,1,,,,5.333333333,16,2072.367237,3.316676232,,,,,,,,,,
866,SA1,866,7/14/15,7/15/15,2,2.1,21,2.542372881,Yes,0,,,,,,,0,0,0,0,87,8,2,,,,32.33333333,97,12048.60486,4.080972805,,,,,,,,,,
867,SA1,867,7/14/15,7/15/15,3,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,5,2,,,,,3.5,7,5330.333033,3.726835813,,,,,,,,,,
868,SA1,868,7/14/15,7/15/15,4,1.4,14,1.694915254,Yes,45,,,,,,,45,76.27118644,451.2139258,2.655343932,37,,,,,,37,37,6560.756076,3.817020082,,,,,,,,,,
869,SA1,869,7/14/15,7/15/15,5,1.1,11,1.331719128,Yes,200,0,,,,,,100,133.1719128,980.8840317,2.992060197,86,22,,,,,54,108,23842.89338,4.377377171,,,,,,,,,,
870,SA1,870,7/14/15,7/15/15,6,1.1,11,1.331719128,Yes,27,,,,,,,27,35.95641646,264.8386886,2.424618186,0,,,,,,0,0,0,0,,,,,,,,,,
871,SA1,871,7/14/15,7/15/15,7,0.6,6,0.726392252,Yes,11,0,,,,,,5.5,3.995157385,51.94904347,1.723858119,57,,,,,,57,57,22215.12151,4.346668242,,,,,,,,,,
872,SA1,872,7/14/15,7/15/15,8,0.9,9,1.089588378,Yes,46,8,0,,,,,18,19.6125908,173.941496,2.242892836,10,6,1,,,,5.666666667,17,4519.051905,3.655143422,,,,,,,,,,
873,SA2,873,7/14/15,7/15/15,1,0.2,2,0.242130751,Yes,17,12,1,,,,,10,2.421307506,91.54432883,1.96634981,0,,,,,,0,0,0,0,,,,,,,,,,
874,SA2,874,7/14/15,7/15/15,2,1.2,12,1.452784504,Yes,5,0,,,,,,2.5,3.631961259,24.70388064,1.409998696,31,1,,,,,16,32,6523.852385,3.814570691,,,,,,,,,,
875,SA2,875,7/14/15,7/15/15,3,0.9,9,1.089588378,Yes,0,,,,,,,0,0,0,0,1,1,,,,,1,2,531.6531653,2.726444512,,,,,,,,,,
876,SA2,876,7/14/15,7/15/15,4,0.3,3,0.363196126,Yes,30,3,1,,,,,11.33333333,4.11622276,104.574308,2.023558243,0,,,,,,0,0,0,0,,,,,,,,,,
877,SA2,877,7/14/15,7/15/15,5,0.5,5,0.605326877,Yes,17,3,1,0,,,,5.25,3.177966102,49.20598565,1.700755498,12,,,,,,12,12,5569.036904,3.745858073,,,,,,,,,,
878,SA2,878,7/14/15,7/15/15,6,1.4,14,1.694915254,Yes,72,2,,,,,,37,62.71186441,370.9981168,2.570540741,8,2,,,,,5,10,1773.177318,3.248997023,,,,,,,,,,
879,SA2,879,7/14/15,7/15/15,7,1.1,11,1.331719128,Yes,14,,,,,,,14,18.6440678,137.3237644,2.1408968,2,,,,,,2,2,441.5350626,2.645947686,,,,,,,,,,
880,SA2,880,7/14/15,7/15/15,8,0.4,4,0.484261501,Yes,222,7,0,,,,,76.33333333,36.96529459,709.8890658,2.851801834,10,8,,,,,9,18,10360.93609,4.015440909,,,,,,,,,,
881,SA3,881,7/14/15,7/15/15,1,1.9,19,2.300242131,Yes,0,,,,,,,0,0,0,0,10000,165,,,,,5082.5,10165,1376264.626,6.138702263,,,,,,,,,,
882,SA3,882,7/14/15,7/15/15,2,0.3,3,0.363196126,Yes,21,0,,,,,,10.5,3.813559322,96.88502061,1.990716237,27,15,,,,,21,42,31981.9982,4.504919174,,,,,,,,,,
883,SA3,883,7/14/15,7/15/15,3,0.6,6,0.726392252,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
884,SA3,884,7/14/15,7/15/15,4,2,20,2.421307506,Yes,576,,,,,,,576,1394.673123,6026.830705,3.780161046,90,34,25,,,,49.66666667,149,19298.91989,4.285555506,,,,,,,,,,
